date,peak_hour,peak_mw,capacity_mw,reserve_mw,reserve_pct,peak_prom_mw,renewables_mw,storage_mw,demand_response,peak_spike,event,explained,temp_station,temp_kind,temp_c,temp_rank,note
2024-10-17,16:18,9223.0,14713.0,5489.0,59.51,431.0,2352.0,0.0,False,False,,False,,,,,
2024-10-18,16:12,9419.0,15165.0,5746.0,61.0,627.0,2142.0,209.0,False,False,,False,,,,,
2024-10-19,19:10,8182.0,13014.0,4831.0,59.04,-610.0,334.0,220.0,False,False,,False,,,,,
2024-10-20,16:02,9051.0,14622.0,5571.0,61.55,869.0,2454.0,108.0,False,False,,False,,,,,
2024-10-21,15:32,8932.0,15259.0,6328.0,70.85,750.0,2974.0,0.0,False,False,,False,,,,,
2024-10-22,16:02,8602.0,14677.0,6075.0,70.62,420.0,2458.0,0.0,False,False,,False,,,,,
2024-10-23,16:52,8497.0,13072.0,4575.0,53.84,315.0,1251.0,209.0,False,False,,False,,,,,
2024-10-24,19:32,8036.0,12510.0,4474.0,55.67,-241.0,220.0,302.0,False,False,,False,,,,,
2024-10-25,16:41,8445.0,13140.0,4695.0,55.6,168.0,1305.0,250.0,False,False,,False,,,,,
2024-10-26,19:21,8277.0,12563.0,4285.0,51.77,-355.0,324.0,225.0,False,False,,False,,,,,
2024-10-27,16:36,9468.0,12826.0,3358.0,35.47,836.0,787.0,241.0,False,False,,False,,,,,
2024-10-28,16:36,9716.0,12700.0,2984.0,30.71,1084.0,808.0,228.0,False,False,,False,,,,,
2024-10-29,16:33,9422.0,12367.0,2945.0,31.26,790.0,807.0,237.0,False,False,,False,,,,,
2024-10-30,13:23,9107.0,14924.0,5816.0,63.86,475.0,3251.0,0.0,False,False,,False,,,,,
2024-10-31,14:31,9306.0,14582.0,5276.0,56.69,674.0,2516.0,0.0,False,False,,False,,,,,
2024-11-01,14:00,8892.0,14480.0,5589.0,62.85,260.0,2861.0,0.0,False,False,,False,,,,,
2024-11-02,18:27,8632.0,12425.0,3793.0,43.94,66.0,317.0,231.0,False,False,,False,,,,,
2024-11-03,13:02,9415.0,14840.0,5425.0,57.62,783.0,3133.0,0.0,False,False,,False,,,,,
2024-11-04,17:39,9122.0,12117.0,2995.0,32.83,490.0,348.0,251.0,False,False,,False,,,,,
2024-11-05,17:39,9101.0,12161.0,3060.0,33.62,469.0,302.0,232.0,False,False,,False,,,,,
2024-11-06,14:44,9269.0,14070.0,4801.0,51.8,637.0,2179.0,88.0,False,False,,False,,,,,
2024-11-07,13:45,9456.0,14867.0,5411.0,57.22,824.0,2810.0,0.0,False,False,,False,,,,,
2024-11-08,15:54,8779.0,12772.0,3993.0,45.48,147.0,582.0,254.0,False,False,,False,,,,,
2024-11-09,19:36,8566.0,13152.0,4586.0,53.54,-66.0,397.0,217.0,False,False,,False,,,,,
2024-11-10,14:58,9680.0,14209.0,4529.0,46.79,1114.0,1178.0,14.0,False,False,,False,,,,,
2024-11-11,12:05,9652.0,15758.0,6106.0,63.26,1086.0,3146.0,0.0,False,False,,False,,,,,
2024-11-12,17:41,9244.0,12196.0,2952.0,31.93,678.0,347.0,199.0,False,False,,False,,,,,
2024-11-13,17:38,9228.0,12812.0,3584.0,38.84,662.0,414.0,189.0,False,False,,False,,,,,
2024-11-14,17:39,9145.0,12860.0,3715.0,40.62,579.0,339.0,194.0,False,False,,False,,,,,
2024-11-15,17:17,8518.0,13080.0,4562.0,53.56,-48.0,203.0,230.0,False,False,,False,,,,,
2024-11-16,18:29,8564.0,13092.0,4529.0,52.88,0.0,281.0,223.0,False,False,,False,,,,,
2024-11-17,18:30,9022.0,11514.0,2492.0,27.62,458.0,315.0,200.0,False,False,,False,,,,,
2024-11-18,18:16,9496.0,12514.0,3018.0,31.78,932.0,359.0,207.0,False,False,,False,,,,,
2024-11-19,18:36,9703.0,13121.0,3418.0,35.23,1139.0,283.0,251.0,False,False,,False,,,,,
2024-11-20,18:18,9560.0,13067.0,3507.0,36.68,996.0,338.0,199.0,False,False,,False,,,,,
2024-11-21,18:39,9410.0,13249.0,3838.0,40.79,846.0,313.0,253.0,False,False,,False,,,,,
2024-11-22,17:17,8564.0,11586.0,3022.0,35.29,-56.0,166.0,233.0,False,False,,False,,,,,
2024-11-23,18:38,8620.0,12571.0,3950.0,45.82,-1403.0,175.0,237.0,False,False,,False,,,,,
2024-11-24,18:27,10023.0,13287.0,3264.0,32.57,-72.0,499.0,214.0,False,False,,False,,,,,
2024-11-25,18:42,10667.0,13249.0,2581.0,24.2,572.0,298.0,224.0,False,False,,False,,,,,
2024-11-26,18:40,11231.0,13359.0,2128.0,18.95,1136.0,494.0,243.0,False,False,,False,,,,,
2024-11-27,17:41,11589.0,13287.0,1697.0,14.64,1494.0,301.0,207.0,False,False,,False,,,,,
2024-11-28,18:20,10834.0,13490.0,2655.0,24.51,739.0,313.0,185.0,False,False,,False,,,,,
2024-11-29,15:37,10095.0,13774.0,3679.0,36.44,768.0,903.0,120.0,False,False,,False,,,,,
2024-11-30,18:35,10147.0,13529.0,3382.0,33.33,820.0,183.0,298.0,False,False,,False,,,,,
2024-12-01,18:39,10958.0,13908.0,2949.0,26.91,935.0,359.0,231.0,False,False,,False,,,,,
2024-12-02,19:14,10943.0,14602.0,3659.0,33.44,848.0,362.0,199.0,False,False,,False,,,,,
2024-12-03,19:34,10935.0,14130.0,3195.0,29.22,840.0,215.0,214.0,False,False,,False,,,,,
2024-12-04,18:43,10781.0,13950.0,3168.0,29.39,686.0,210.0,210.0,False,False,,False,,,,,
2024-12-05,18:40,10386.0,14568.0,4182.0,40.27,291.0,374.0,188.0,False,False,,False,,,,,
2024-12-06,16:05,9327.0,13131.0,3804.0,40.78,-768.0,712.0,86.0,False,False,,False,,,,,
2024-12-07,18:29,9565.0,12465.0,2900.0,30.32,238.0,332.0,239.0,False,False,,False,,,,,
2024-12-08,18:53,10244.0,13416.0,3171.0,30.95,917.0,454.0,213.0,False,False,,False,,,,,
2024-12-09,19:20,10207.0,13191.0,2983.0,29.23,880.0,341.0,249.0,False,False,,False,,,,,
2024-12-10,18:54,10232.0,14157.0,3925.0,38.36,905.0,428.0,235.0,False,False,,False,,,,,
2024-12-11,18:37,10261.0,14112.0,3851.0,37.53,934.0,329.0,218.0,False,False,,False,,,,,
2024-12-12,18:08,10202.0,13901.0,3700.0,36.27,875.0,350.0,189.0,False,False,,False,,,,,
2024-12-13,15:38,9255.0,13751.0,4496.0,48.58,-536.0,1066.0,237.0,False,False,,False,,,,,
2024-12-14,18:44,9791.0,13411.0,3620.0,36.97,-610.0,226.0,241.0,False,False,,False,,,,,
2024-12-15,19:30,10933.0,13775.0,2842.0,25.99,532.0,357.0,254.0,False,False,,False,,,,,
2024-12-16,19:28,11068.0,13985.0,2918.0,26.36,667.0,339.0,257.0,False,False,,False,,,,,
2024-12-17,19:26,10909.0,14094.0,3185.0,29.2,508.0,384.0,234.0,False,False,,False,,,,,
2024-12-18,19:23,10950.0,14051.0,3101.0,28.32,549.0,338.0,205.0,False,False,,False,,,,,
2024-12-19,18:43,10764.0,13892.0,3128.0,29.06,363.0,595.0,187.0,False,False,,False,,,,,
2024-12-20,12:55,10401.0,15369.0,4968.0,47.76,-157.0,1792.0,0.0,False,False,,False,,,,,
2024-12-21,18:25,10558.0,13573.0,3015.0,28.56,-39.0,219.0,217.0,False,False,,False,,,,,
2024-12-22,19:15,11129.0,13368.0,2239.0,20.12,532.0,305.0,164.0,False,False,,False,,,,,
2024-12-23,19:03,10979.0,13524.0,2545.0,23.18,382.0,245.0,244.0,False,False,,False,,,,,
2024-12-24,19:03,11069.0,13673.0,2603.0,23.52,472.0,307.0,219.0,False,False,,False,,,,,
2024-12-25,18:42,10597.0,13362.0,2765.0,26.09,-409.0,304.0,225.0,False,False,,False,,,,,
2024-12-26,17:19,11006.0,13697.0,2691.0,24.45,-16.0,177.0,215.0,False,False,,False,,,,,
2024-12-27,11:01,11543.0,16282.0,4740.0,41.06,662.0,3348.0,0.0,False,False,,False,,,,,
2024-12-28,11:53,11022.0,17249.0,6226.0,56.49,141.0,3440.0,0.0,False,False,,False,,,,,
2024-12-29,17:37,11562.0,14047.0,2485.0,21.49,681.0,311.0,162.0,False,False,,False,,,,,
2024-12-30,18:04,12792.0,15151.0,2509.0,19.61,1911.0,354.0,212.0,True,False,demand response,False,JERUSALEM CENTRE,min,5.4,0.1172,"demand response — Jerusalem Centre 5.4 °C, colder than 88% of winter days; not an extreme day"
2024-12-31,18:19,12629.0,15067.0,2589.0,20.5,1748.0,207.0,213.0,True,False,demand response,True,,,,,demand response — no station reading for this day
2025-01-01,18:42,11771.0,15059.0,3288.0,27.93,890.0,238.0,544.0,False,False,,False,,,,,
2025-01-02,19:14,12088.0,14332.0,2244.0,18.56,1082.0,348.0,745.0,False,False,,False,,,,,
2025-01-03,17:56,10881.0,13501.0,2620.0,24.08,-141.0,221.0,545.0,False,False,,False,,,,,
2025-01-04,18:43,11429.0,14235.0,2806.0,24.55,548.0,320.0,393.0,False,False,,False,,,,,
2025-01-05,19:19,11565.0,14248.0,2683.0,23.2,684.0,625.0,566.0,False,False,,False,,,,,
2025-01-06,19:23,11321.0,14615.0,3294.0,29.1,440.0,472.0,732.0,False,False,,False,,,,,
2025-01-07,19:37,11568.0,14574.0,3006.0,25.99,687.0,439.0,432.0,False,False,,False,,,,,
2025-01-08,19:27,11435.0,14579.0,3145.0,27.5,554.0,305.0,441.0,False,False,,False,,,,,
2025-01-09,19:12,11053.0,14965.0,3912.0,35.39,172.0,598.0,409.0,False,False,,False,,,,,
2025-01-10,17:42,9871.0,14306.0,4435.0,44.93,-1010.0,263.0,387.0,False,False,,False,,,,,
2025-01-11,18:41,10508.0,14072.0,3564.0,33.92,637.0,250.0,417.0,False,False,,False,,,,,
2025-01-12,19:21,11118.0,14057.0,2939.0,26.43,1247.0,323.0,411.0,False,False,,False,,,,,
2025-01-13,19:39,10831.0,14770.0,3939.0,36.37,960.0,358.0,404.0,False,False,,False,,,,,
2025-01-14,19:12,10679.0,14520.0,3841.0,35.97,808.0,365.0,407.0,False,False,,False,,,,,
2025-01-15,19:42,10740.0,14715.0,3975.0,37.01,869.0,268.0,262.0,False,False,,False,,,,,
2025-01-16,18:42,10405.0,14494.0,4089.0,39.3,534.0,260.0,351.0,False,False,,False,,,,,
2025-01-17,16:11,9664.0,14710.0,5046.0,52.21,-490.0,857.0,144.0,False,False,,False,,,,,
2025-01-18,18:43,10154.0,14305.0,4151.0,40.88,-200.0,444.0,430.0,False,False,,False,,,,,
2025-01-19,19:15,11191.0,14196.0,3005.0,26.85,837.0,388.0,434.0,False,False,,False,,,,,
2025-01-20,19:17,11135.0,14092.0,2957.0,26.56,781.0,373.0,463.0,False,False,,False,,,,,
2025-01-21,19:41,10913.0,14164.0,3251.0,29.79,559.0,452.0,438.0,False,False,,False,,,,,
2025-01-22,19:17,11406.0,13942.0,2536.0,22.23,1052.0,282.0,410.0,False,False,,False,,,,,
2025-01-23,18:29,11370.0,13644.0,2275.0,20.01,1016.0,261.0,555.0,False,False,,False,,,,,
2025-01-24,11:32,10368.0,16827.0,6459.0,62.3,211.0,2975.0,0.0,False,False,,False,,,,,
2025-01-25,18:56,10354.0,13416.0,3062.0,29.57,200.0,255.0,775.0,False,False,,False,,,,,
2025-01-26,19:08,11219.0,14319.0,3101.0,27.64,865.0,439.0,766.0,False,False,,False,,,,,
2025-01-27,19:38,11042.0,14232.0,3189.0,28.88,688.0,340.0,760.0,False,False,,False,,,,,
2025-01-28,19:38,11260.0,14944.0,3684.0,32.72,906.0,643.0,742.0,False,False,,False,,,,,
2025-01-29,19:23,10751.0,14614.0,3863.0,35.93,397.0,385.0,747.0,False,False,,False,,,,,
2025-01-30,18:53,10415.0,14294.0,3879.0,37.24,61.0,377.0,678.0,False,False,,False,,,,,
2025-01-31,15:30,10157.0,16064.0,5906.0,58.15,-197.0,2069.0,333.0,False,False,,False,,,,,
2025-02-01,19:13,10124.0,14122.0,3998.0,39.49,-824.0,266.0,748.0,False,False,,False,,,,,
2025-02-02,19:28,10948.0,14463.0,3515.0,32.11,-63.0,356.0,753.0,False,False,,False,,,,,
2025-02-03,19:14,11131.0,14558.0,3428.0,30.8,120.0,351.0,538.0,False,False,,False,,,,,
2025-02-04,19:42,11011.0,14064.0,3054.0,27.74,-926.0,355.0,540.0,False,False,,False,,,,,
2025-02-05,18:44,12050.0,14788.0,2738.0,22.72,113.0,566.0,604.0,False,False,,False,,,,,
2025-02-06,18:41,13028.0,15399.0,2371.0,18.2,1091.0,467.0,790.0,False,False,,False,,,,,
2025-02-07,16:35,12416.0,13922.0,1506.0,12.13,1181.0,578.0,290.0,False,False,,False,,,,,
2025-02-08,19:00,11937.0,13866.0,1930.0,16.17,909.0,402.0,429.0,False,False,,False,,,,,
2025-02-09,18:53,13568.0,14420.0,852.0,6.28,2540.0,228.0,711.0,False,False,tight reserve,True,JERUSALEM CENTRE,min,4.8,0.0941,"tight reserve — Jerusalem Centre 4.8 °C, colder than 91% of winter days"
2025-02-10,18:39,13492.0,14994.0,1502.0,11.13,2464.0,334.0,601.0,False,False,,False,,,,,
2025-02-11,19:28,13241.0,14969.0,1728.0,13.05,2230.0,341.0,444.0,False,False,,False,,,,,
2025-02-12,18:38,13652.0,15412.0,1890.0,13.84,1715.0,370.0,510.0,True,False,demand response,False,BET DAGAN,min,6.4,0.1158,"demand response — Bet Dagan 6.4 °C, colder than 88% of winter days; not an extreme day"
2025-02-13,18:44,13046.0,15762.0,2717.0,20.83,1109.0,641.0,456.0,False,False,,False,,,,,
2025-02-14,18:10,11235.0,14489.0,3254.0,28.96,-702.0,232.0,736.0,False,False,,False,,,,,
2025-02-15,19:23,11028.0,14785.0,3757.0,34.07,-207.0,520.0,443.0,False,False,,False,,,,,
2025-02-16,19:23,11852.0,14616.0,2764.0,23.32,824.0,379.0,637.0,False,False,,False,,,,,
2025-02-17,19:42,11379.0,14581.0,3201.0,28.13,351.0,318.0,442.0,False,False,,False,,,,,
2025-02-18,19:44,10972.0,14721.0,3749.0,34.17,-441.0,335.0,558.0,False,False,,False,,,,,
2025-02-19,18:48,11413.0,15326.0,3912.0,34.28,-390.0,351.0,366.0,False,False,,False,,,,,
2025-02-20,18:43,12004.0,15976.0,3972.0,33.09,201.0,471.0,371.0,False,False,,False,,,,,
2025-02-21,16:45,11803.0,16522.0,4720.0,39.99,831.0,971.0,278.0,False,False,,False,,,,,
2025-02-22,19:21,12472.0,16650.0,4178.0,33.5,1500.0,346.0,757.0,False,False,,False,,,,,
2025-02-23,19:27,14673.0,16861.0,2188.0,14.91,3701.0,278.0,737.0,False,True,peak spike,True,JERUSALEM CENTRE,min,1.2,0.0116,"peak spike of 14,673 MW, standing 3,701 MW above the days around it — Jerusalem Centre 1.2 °C, colder than 99% of winter days"
2025-02-24,19:24,15077.0,16461.0,1384.0,9.18,4105.0,276.0,755.0,False,True,"tight reserve, peak spike",True,JERUSALEM CENTRE,min,0.6,0.0058,"tight reserve, peak spike of 15,077 MW, standing 4,105 MW above the days around it — Jerusalem Centre 0.6 °C, colder than 99% of winter days"
2025-02-25,19:39,14557.0,16213.0,1656.0,11.38,3585.0,347.0,708.0,False,True,peak spike,True,BET DAGAN,min,0.2,0.0,"peak spike of 14,557 MW, standing 3,585 MW above the days around it — Bet Dagan 0.2 °C, colder than 100% of winter days"
2025-02-26,19:33,13749.0,15494.0,1745.0,12.69,2336.0,382.0,587.0,False,False,,False,,,,,
2025-02-27,19:37,12520.0,15211.0,2691.0,21.49,717.0,356.0,730.0,False,False,,False,,,,,
2025-02-28,18:25,10882.0,14569.0,3686.0,33.87,-921.0,513.0,543.0,False,False,,False,,,,,
2025-03-01,19:32,11303.0,14321.0,3018.0,26.7,421.0,361.0,652.0,False,False,,False,,,,,
2025-03-02,19:38,11465.0,14297.0,2832.0,24.7,583.0,381.0,765.0,False,False,,False,,,,,
2025-03-03,19:18,11261.0,13643.0,2382.0,21.15,379.0,253.0,733.0,False,False,,False,,,,,
2025-03-04,19:35,10840.0,13751.0,2911.0,26.85,-42.0,349.0,699.0,False,False,,False,,,,,
2025-03-05,19:14,10780.0,13896.0,3116.0,28.91,-60.0,530.0,657.0,False,False,,False,,,,,
2025-03-06,18:43,10651.0,13706.0,3054.0,28.67,-129.0,550.0,721.0,False,False,,False,,,,,
2025-03-07,16:53,11250.0,14072.0,2822.0,25.08,599.0,777.0,420.0,False,False,,False,,,,,
2025-03-08,19:28,9953.0,13659.0,3706.0,37.24,-698.0,440.0,562.0,False,False,,False,,,,,
2025-03-09,19:39,10326.0,13655.0,3329.0,32.24,373.0,367.0,531.0,False,False,,False,,,,,
2025-03-10,19:28,10203.0,13184.0,2981.0,29.22,250.0,363.0,533.0,False,False,,False,,,,,
2025-03-11,19:22,9787.0,13391.0,3604.0,36.82,-166.0,364.0,564.0,False,False,,False,,,,,
2025-03-12,18:59,9189.0,13690.0,4501.0,48.98,-598.0,348.0,696.0,False,False,,False,,,,,
2025-03-13,14:34,9279.0,15464.0,6185.0,66.66,90.0,3736.0,0.0,False,False,,False,,,,,
2025-03-14,16:46,8534.0,12574.0,4040.0,47.34,-655.0,1155.0,564.0,False,False,,False,,,,,
2025-03-15,19:17,8095.0,11677.0,3582.0,44.25,-771.0,317.0,706.0,False,False,,False,,,,,
2025-03-16,13:23,8866.0,14710.0,5844.0,65.91,-279.0,4093.0,0.0,False,False,,False,,,,,
2025-03-17,15:31,9385.0,13683.0,4299.0,45.81,240.0,2595.0,0.0,False,False,,False,,,,,
2025-03-18,14:03,9297.0,14854.0,5558.0,59.78,152.0,4046.0,0.0,False,False,,False,,,,,
2025-03-19,19:14,9145.0,12678.0,3533.0,38.63,5.0,660.0,665.0,False,False,,False,,,,,
2025-03-20,16:59,10970.0,15175.0,4206.0,38.34,1830.0,1531.0,498.0,False,False,,False,,,,,
2025-03-21,16:58,11213.0,15521.0,4308.0,38.42,2073.0,1245.0,367.0,False,False,,False,,,,,
2025-03-22,19:37,10534.0,13367.0,2833.0,26.89,1881.0,196.0,626.0,False,False,,False,,,,,
2025-03-23,19:19,10668.0,14245.0,3577.0,33.53,1802.0,349.0,664.0,False,False,,False,,,,,
2025-03-24,19:33,10105.0,13824.0,3719.0,36.8,960.0,381.0,796.0,False,False,,False,,,,,
2025-03-25,19:18,9577.0,12751.0,3174.0,33.14,432.0,335.0,741.0,False,False,,False,,,,,
2025-03-26,18:58,9140.0,12635.0,3496.0,38.25,-5.0,331.0,674.0,False,False,,False,,,,,
2025-03-27,17:57,10082.0,13785.0,3703.0,36.73,942.0,1516.0,652.0,False,False,,False,,,,,
2025-03-28,15:12,9190.0,15260.0,6070.0,66.05,50.0,3985.0,0.0,False,False,,False,,,,,
2025-03-29,20:22,8653.0,11625.0,2972.0,34.35,-487.0,321.0,797.0,False,False,,False,,,,,
2025-03-30,11:09,8744.0,14937.0,6193.0,70.83,91.0,3950.0,0.0,False,False,,False,,,,,
2025-03-31,15:56,8484.0,15357.0,6873.0,81.01,-169.0,3803.0,0.0,False,False,,False,,,,,
2025-04-01,14:49,9024.0,14343.0,5319.0,58.94,540.0,2062.0,0.0,False,False,,False,,,,,
2025-04-02,16:40,8828.0,14985.0,6157.0,69.74,344.0,3400.0,0.0,False,False,,False,,,,,
2025-04-03,16:02,8946.0,15284.0,6339.0,70.86,462.0,3778.0,0.0,False,False,,False,,,,,
2025-04-04,18:00,8312.0,12724.0,4412.0,53.08,-172.0,1337.0,583.0,False,False,,False,,,,,
2025-04-05,20:35,8360.0,11893.0,3533.0,42.26,48.0,365.0,710.0,False,False,,False,,,,,
2025-04-06,13:48,9119.0,14087.0,4967.0,54.47,807.0,3322.0,0.0,False,False,,False,,,,,
2025-04-07,19:44,8931.0,11786.0,2856.0,31.98,619.0,321.0,583.0,False,False,,False,,,,,
2025-04-08,13:52,9841.0,13567.0,3726.0,37.86,1529.0,2378.0,0.0,False,False,,False,,,,,
2025-04-09,19:39,9440.0,12088.0,2648.0,28.05,1128.0,414.0,321.0,False,False,,False,,,,,
2025-04-10,19:41,9160.0,12398.0,3239.0,35.36,848.0,601.0,787.0,False,False,,False,,,,,
2025-04-11,15:27,9073.0,14590.0,5517.0,60.81,761.0,3653.0,0.0,False,False,,False,,,,,
2025-04-12,13:07,8167.0,14155.0,5988.0,73.32,-193.0,3723.0,0.0,False,False,,False,,,,,
2025-04-13,20:36,8597.0,11413.0,2816.0,32.76,430.0,234.0,688.0,False,False,,False,,,,,
2025-04-14,20:17,9078.0,11881.0,2803.0,30.88,911.0,669.0,755.0,False,False,,False,,,,,
2025-04-15,20:11,8848.0,11862.0,3013.0,34.05,681.0,626.0,707.0,False,False,,False,,,,,
2025-04-16,20:12,8565.0,12291.0,3726.0,43.5,398.0,433.0,761.0,False,False,,False,,,,,
2025-04-17,15:22,8240.0,13592.0,5352.0,64.95,73.0,4014.0,0.0,False,False,,False,,,,,
2025-04-18,15:03,8025.0,13975.0,5950.0,74.14,-142.0,4139.0,0.0,False,False,,False,,,,,
2025-04-19,20:33,7899.0,10807.0,2908.0,36.81,-293.0,507.0,693.0,False,False,,False,,,,,
2025-04-20,16:44,8969.0,13437.0,4468.0,49.82,777.0,3484.0,0.0,False,False,,False,,,,,
2025-04-21,20:18,8647.0,11163.0,2517.0,29.11,455.0,428.0,557.0,False,False,,False,,,,,
2025-04-22,15:04,9795.0,14026.0,4232.0,43.21,1603.0,3235.0,0.0,False,False,,False,,,,,
2025-04-23,12:41,10900.0,13543.0,2643.0,24.25,2708.0,2689.0,0.0,False,False,,False,,,,,
2025-04-24,18:34,9945.0,13477.0,3533.0,35.53,1813.0,1726.0,607.0,False,False,,False,,,,,
2025-04-25,12:05,8581.0,15287.0,6706.0,78.15,449.0,4246.0,0.0,False,False,,False,,,,,
2025-04-26,20:36,8192.0,11263.0,3072.0,37.5,60.0,489.0,734.0,False,False,,False,,,,,
2025-04-27,15:12,8965.0,14425.0,5460.0,60.9,773.0,3631.0,0.0,False,False,,False,,,,,
2025-04-28,15:45,9137.0,14878.0,5741.0,62.83,945.0,3775.0,0.0,False,False,,False,,,,,
2025-04-29,15:44,8913.0,14980.0,6067.0,68.07,721.0,3918.0,0.0,False,False,,False,,,,,
2025-04-30,18:29,10035.0,13133.0,3098.0,30.87,1843.0,1644.0,455.0,False,False,,False,,,,,
2025-05-01,20:15,8132.0,11640.0,3508.0,43.14,-139.0,414.0,639.0,False,False,,False,,,,,
2025-05-02,10:58,8577.0,14563.0,5986.0,69.79,306.0,3941.0,0.0,False,False,,False,,,,,
2025-05-03,20:48,8271.0,11608.0,3337.0,40.35,-828.0,386.0,589.0,False,False,,False,,,,,
2025-05-04,14:20,9153.0,14460.0,5307.0,57.98,54.0,3211.0,0.0,False,False,,False,,,,,
2025-05-05,13:46,9099.0,14741.0,5643.0,62.02,-20.0,4039.0,0.0,False,False,,False,,,,,
2025-05-06,15:35,9119.0,13902.0,4783.0,52.45,-295.0,3706.0,0.0,False,False,,False,,,,,
2025-05-07,15:42,9414.0,14312.0,4898.0,52.03,-230.0,3803.0,0.0,False,False,,False,,,,,
2025-05-08,14:05,9893.0,15260.0,5366.0,54.24,249.0,4406.0,0.0,False,False,,False,,,,,
2025-05-09,15:03,9828.0,16765.0,6937.0,70.58,585.0,4197.0,0.0,False,False,,False,,,,,
2025-05-10,16:16,9644.0,16024.0,6381.0,66.17,401.0,3208.0,0.0,False,False,,False,,,,,
2025-05-11,15:23,11131.0,17114.0,5983.0,53.75,1888.0,4250.0,0.0,False,False,,False,,,,,
2025-05-12,13:51,10889.0,15830.0,4941.0,45.38,1646.0,4188.0,0.0,False,False,,False,,,,,
2025-05-13,14:29,10287.0,15129.0,4842.0,47.07,1044.0,3489.0,0.0,False,False,,False,,,,,
2025-05-14,11:50,10025.0,16454.0,6430.0,64.14,611.0,4375.0,0.0,False,False,,False,,,,,
2025-05-15,13:57,9697.0,16053.0,6356.0,65.55,53.0,4010.0,0.0,False,False,,False,,,,,
2025-05-16,18:14,9243.0,13615.0,4372.0,47.3,-401.0,1062.0,448.0,False,False,,False,,,,,
2025-05-17,16:13,10878.0,15680.0,4802.0,44.14,1520.0,2899.0,616.0,False,False,,False,,,,,
2025-05-18,13:58,11827.0,17147.0,5319.0,44.97,2469.0,4161.0,0.0,False,False,,False,,,,,
2025-05-19,14:44,10468.0,16599.0,6131.0,58.57,1110.0,4325.0,0.0,False,False,,False,,,,,
2025-05-20,15:03,10040.0,16548.0,6509.0,64.83,682.0,4256.0,0.0,False,False,,False,,,,,
2025-05-21,16:24,10042.0,16308.0,6265.0,62.39,684.0,3519.0,0.0,False,False,,False,,,,,
2025-05-22,14:54,10607.0,16546.0,5938.0,55.98,1249.0,4290.0,0.0,False,False,,False,,,,,
2025-05-23,15:24,9564.0,16709.0,7145.0,74.71,206.0,4387.0,0.0,False,False,,False,,,,,
2025-05-24,15:47,9358.0,15731.0,6373.0,68.1,-345.0,3999.0,0.0,False,False,,False,,,,,
2025-05-25,14:58,11534.0,17018.0,5484.0,47.55,1831.0,4245.0,0.0,False,False,,False,,,,,
2025-05-26,13:46,12698.0,16586.0,3888.0,30.62,3340.0,3964.0,0.0,False,True,peak spike,True,BET DAGAN,max,37.2,0.0201,"peak spike of 12,698 MW, standing 3,340 MW above the days around it — Bet Dagan 37.2 °C, hotter than 98% of summer days"
2025-05-27,13:50,11165.0,17378.0,6213.0,55.65,1807.0,4529.0,0.0,False,False,,False,,,,,
2025-05-28,15:24,10585.0,15931.0,5347.0,50.51,1227.0,4335.0,0.0,False,False,,False,,,,,
2025-05-29,15:09,10459.0,17662.0,7203.0,68.87,1101.0,4388.0,0.0,False,False,,False,,,,,
2025-05-30,16:10,9703.0,16270.0,6567.0,67.68,345.0,3774.0,0.0,False,False,,False,,,,,
2025-05-31,15:13,9705.0,15336.0,5631.0,58.02,347.0,4111.0,0.0,False,False,,False,,,,,
2025-06-01,14:36,10554.0,16647.0,6093.0,57.73,851.0,4537.0,0.0,False,False,,False,,,,,
2025-06-02,16:20,8978.0,16521.0,7543.0,84.02,-799.0,3836.0,0.0,False,False,,False,,,,,
2025-06-03,14:49,10750.0,16505.0,5755.0,53.53,973.0,4358.0,0.0,False,False,,False,,,,,
2025-06-04,15:12,10874.0,17265.0,6390.0,58.76,1097.0,4269.0,0.0,False,False,,False,,,,,
2025-06-05,15:19,11457.0,16593.0,5136.0,44.83,1680.0,4101.0,0.0,False,False,,False,,,,,
2025-06-06,15:11,10638.0,17565.0,6926.0,65.11,861.0,4229.0,0.0,False,False,,False,,,,,
2025-06-07,15:40,9777.0,16497.0,6720.0,68.73,-1208.0,3930.0,0.0,False,False,,False,,,,,
2025-06-08,15:19,11364.0,17311.0,5947.0,52.33,379.0,4178.0,0.0,False,False,,False,,,,,
2025-06-09,15:32,11393.0,16663.0,5270.0,46.26,408.0,4026.0,0.0,False,False,,False,,,,,
2025-06-10,14:57,12311.0,16662.0,4351.0,35.34,1326.0,4063.0,0.0,False,False,,False,,,,,
2025-06-11,14:40,12485.0,17035.0,4550.0,36.44,1500.0,4289.0,0.0,False,False,,False,,,,,
2025-06-12,15:12,12846.0,17731.0,4885.0,38.03,1861.0,4106.0,0.0,False,False,,False,,,,,
2025-06-13,14:50,11702.0,17310.0,5608.0,47.92,717.0,4070.0,0.0,False,False,,False,,,,,
2025-06-14,16:10,10985.0,15915.0,4930.0,44.88,-179.0,3601.0,0.0,False,False,,False,,,,,
2025-06-15,15:10,11677.0,18097.0,6421.0,54.99,513.0,4360.0,0.0,False,False,,False,,,,,
2025-06-16,14:30,11538.0,18746.0,7208.0,62.47,374.0,4337.0,0.0,False,False,,False,,,,,
2025-06-17,15:40,11873.0,17912.0,6039.0,50.86,709.0,3985.0,0.0,False,False,,False,,,,,
